VariationID,Anchor,TargetToken,LogProbFullPrompt,Shapley_scene,Shapley_comparative,Shapley_absolute,Shapley_anchor,TargetInt
0,10,90%,-41.37905630469322,-1.6457720659673214,2.870328910648823,-0.12204448133707047,-3.1910621970891953,90
0,10,91%,-46.72664040327072,-2.0549567323178053,2.503584248945117,-0.1892873477190733,-2.6839070711284876,91
0,10,92%,-47.179153710603714,-1.6789913643151522,2.2346679512411356,-0.10846363939344883,-3.200399911031127,92
0,10,93%,-46.551329612731934,-1.796076688915491,2.3233357705175877,-0.30166805908083916,-3.389034230262041,93
0,10,94%,-47.08285814523697,-1.9305013734847307,2.5334771145135164,-0.4944524262100458,-3.3045915868133307,94
0,10,95%,-42.59645572304726,-0.9873647317290306,3.308045880869031,-1.3763921577483416,-3.063759371638298,95
0,10,96%,-46.01049339771271,-1.5992290936410427,2.6333316192030907,-0.7058568671345711,-3.3186358213424683,96
0,10,97%,-44.097963988780975,-1.6909709088504314,2.721508188173175,-0.9667773097753525,-2.8345175981521606,97
0,10,98%,-43.79265409708023,-1.5172100830823183,2.0819126404821873,-1.5293162744492292,-2.7737859208136797,98
0,10,99%,-40.585517302155495,-0.5473973006010056,2.5215827338397503,-1.675131119787693,-2.168095987290144,99
0,10,100%,-45.00423240661621,-3.3551916629076004,5.022403180599213,-2.8636796325445175,-3.9098588079214096,100
0,65,0%,-40.56780123710632,-2.6780404448509216,4.030677676200867,0.7084746360778809,-5.539756417274475,0
0,65,1%,-44.48791265487671,-1.7638080418109894,2.0006644427776337,-2.12529519200325,-5.0292520225048065,1
0,65,2%,-45.633026123046875,-0.9699538350105286,1.51453298330307,-2.092912971973419,-4.604056537151337,2
0,65,3%,-46.34314584732056,-1.4681292176246643,1.5193851590156555,-1.5819836258888245,-3.896697700023651,3
0,65,4%,-43.647828102111816,-1.6107567250728607,2.237269252538681,-0.7954961955547333,-3.584809571504593,4
0,65,5%,-39.33203411102295,-0.32358410954475403,2.864824056625366,-0.5251586139202118,-3.307182788848877,5
0,65,6%,-44.474188566207886,-1.1156205832958221,0.5351376235485077,-2.790670722723007,-2.318725436925888,6
0,65,7%,-43.40603017807007,-1.2160311788320541,2.263365313410759,-1.9793109744787216,-3.1895250231027603,7
0,65,8%,-43.683228492736816,-1.7405263036489487,2.2046649008989334,-1.4067202061414719,-3.3957548290491104,8
0,65,9%,-45.34366273880005,-1.3561843633651733,1.901883065700531,-1.7883707284927368,-3.3670594692230225,9
0,65,10%,-42.596474409103394,-2.159449525177479,3.8439710661768913,0.8342825174331665,-5.463210538029671,10
0,65,11%,-50.11189651489258,-2.3703797981142998,2.9977596923708916,-0.40711215883493423,-5.2008634731173515,11
0,65,12%,-48.97541666030884,-2.956745509058237,3.374916296452284,-0.24760616198182106,-5.717039402574301,12
0,65,13%,-49.559754550457,-2.5369679238647223,2.7464616056531668,-0.7908505033701658,-5.179433034732938,13
0,65,14%,-48.907988250255585,-2.6180725693702698,3.1169291734695435,-0.22538045048713684,-4.997315272688866,14
0,65,15%,-45.762891709804535,-2.9699034597724676,3.5378412771970034,-0.06255026161670685,-4.874610673636198,15
0,65,16%,-47.74205058813095,-1.8691007904708385,2.7363168634474277,-0.7427666448056698,-4.262726757675409,16
0,65,17%,-47.707699090242386,-2.568717248737812,3.3952753990888596,-0.4787008538842201,-5.457776963710785,17
0,65,18%,-48.26366651058197,-2.4593036584556103,2.279892574995756,-0.8280940912663937,-5.0377697087824345,18
0,65,19%,-49.33948993682861,-2.0432825833559036,2.3518407195806503,-1.199790820479393,-4.794077530503273,19
0,65,20%,-41.53886991739273,-1.2890535704791546,3.469172764569521,0.12636112049221992,-4.468965392559767,20
0,65,21%,-48.929402470588684,-1.2174019888043404,3.0123220458626747,-0.019314445555210114,-4.675028167665005,21
0,65,22%,-48.19630980491638,-1.8262045346200466,2.7489084862172604,-0.43081315234303474,-4.732238482683897,22
0,65,23%,-47.84197396039963,-1.3727887459099293,2.8678962662816048,-0.4494113214313984,-4.571097996085882,23
0,65,24%,-48.187559366226196,-1.6023437157273293,2.689139597117901,-0.5440992042422295,-4.7777614668011665,24
0,65,25%,-41.44449374079704,-1.5151843801140785,3.857881188392639,0.20856219343841076,-3.498381095007062,25
0,65,26%,-46.4682782292366,-1.416561882942915,3.4308649338781834,-0.09280799701809883,-4.031436551362276,26
0,65,27%,-46.1666761636734,-1.6492556426674128,3.382582286372781,-0.24806946702301502,-5.203859789296985,27
0,65,28%,-46.53162753582001,-1.589832928031683,2.8823445923626423,-0.15180768445134163,-4.908981274813414,28
0,65,29%,-46.869320422410965,-1.750069446861744,3.1326265409588814,-0.1435541883111,-4.723722830414772,29
0,65,30%,-41.339395105838776,-2.5406657326966524,4.740674996748567,0.6102469656616449,-4.043368088081479,30
0,65,31%,-48.42313593626022,-1.9130407944321632,3.2852052599191666,-0.20840061455965042,-3.0043263658881187,31
0,65,32%,-48.04495656490326,-1.957461841404438,2.6299587935209274,-0.083538718521595,-3.4373533949255943,32
0,65,33%,-47.10042762756348,-1.2180614992976189,2.398771293461323,-1.4849802032113075,-2.6409686878323555,33
0,65,34%,-46.31585776805878,-2.1035766676068306,3.2528616711497307,0.3323810175061226,-3.3137105628848076,34
0,65,35%,-41.735374212265015,-2.237833091057837,3.770657635293901,0.8139930395409465,-1.631612273864448,35
0,65,36%,-45.840397119522095,-2.3663007356226444,3.5400123856961727,-0.012313295155763626,-3.2319333739578724,36
0,65,37%,-45.079384714365005,-2.0648247934877872,3.559910885989666,0.5183137878775597,-3.608032539486885,37
0,65,38%,-46.23258113861084,-2.388283522799611,2.870065400376916,-0.3052400778979063,-3.2230687011033297,38
0,65,39%,-46.51809445023537,-1.9731784760951996,3.429058127105236,0.04116619750857353,-3.4163766093552113,39
0,65,40%,-39.80794703960419,-2.23236031178385,4.973914754576981,0.5881196903064847,-3.9034525277093053,40
0,65,41%,-45.802824318408966,-1.7033581957221031,3.6396220475435257,0.23127799481153488,-3.377955935895443,41
0,65,42%,-44.98247438669205,-1.6890180092304945,3.434516118839383,-0.01705428771674633,-3.4074169863015413,42
0,65,43%,-45.93381232023239,-1.4858362153172493,3.455736570060253,-0.27379200607538223,-3.6426908299326897,43
0,65,44%,-44.28488355875015,-1.7519652377814054,3.7332511749118567,-0.12783787958323956,-3.2416329327970743,44
0,65,45%,-39.7116464972496,-1.997573820874095,4.400654515251517,0.5571944694966078,-1.9557496514171362,45
0,65,46%,-44.658068895339966,-1.7928142827004194,4.015389071777463,-0.36315315403044224,-3.1923076640814543,46
0,65,47%,-42.96088528633118,-1.739308524876833,4.00734892860055,0.4617615044116974,-3.707995153963566,47
0,65,48%,-43.5199391245842,-1.6400485802441835,3.2518317457288504,-0.25725839100778103,-3.444014700129628,48
0,65,49%,-42.509352028369904,-1.2585927620530128,4.170513361692429,0.39408182725310326,-3.084341187030077,49
0,65,50%,-36.23935544490814,-1.380374800413847,5.392030654475093,-0.1470666117966175,-2.684193531051278,50
0,65,51%,-43.23784422874451,-1.4666402526199818,4.339305322617292,-0.7494974248111248,-2.177550207823515,51
0,65,52%,-44.06146478652954,-1.0754216965287924,3.393912637606263,-0.7460574749857187,-2.176121322438121,52
0,65,53%,-43.96120834350586,-1.4522818736732006,3.605152826756239,-0.696926474571228,-2.470591850578785,53
0,65,54%,-42.80690360069275,-1.6886462941765785,3.737147118896246,-0.3321552276611328,-2.196939706802368,54
0,65,55%,-36.757589638233185,-1.4569433983415365,4.901150485500693,0.399826230481267,-0.5596270579844713,55
0,65,56%,-42.59309506416321,-1.6432223916053772,3.9676317125558853,-1.3497662842273712,-1.5909328684210777,56
0,65,57%,-42.19276136159897,-2.0254389345645905,4.311195781454444,-1.0993499774485826,-2.273440206423402,57
0,65,58%,-42.996397852897644,-1.978428446687758,4.209892432205379,-1.3241682508960366,-2.167188405059278,58
0,65,59%,-42.491921961307526,-1.8403801620006561,3.8971822820603848,-1.137971006333828,-1.4845859929919243,59
0,65,60%,-38.93399852514267,-1.5761330667883158,4.057443710044026,-1.0908837635070086,-2.0886897277086973,60
0,65,61%,-44.976182997226715,-1.758571319282055,2.8415782414376736,-0.9763440042734146,-1.2030099108815193,61
0,65,62%,-44.37773287296295,-1.7804960776120424,2.817375471815467,-1.0424852464348078,-1.1505519803613424,62
0,65,63%,-43.0703821182251,-1.332215802744031,2.786392977461219,-1.8088735807687044,-0.4490926694124937,63
0,65,64%,-43.75963592529297,-2.002834612503648,2.6034221593290567,-1.4262247625738382,-0.18950693868100643,64
0,65,65%,-34.17027124390006,-0.7143416937906295,3.3392781752627343,-1.8024229172151536,6.3433354187291116,65
0,65,66%,-39.88034802675247,-1.1958447955548763,4.1793589405715466,-2.098268013447523,-0.6607965566217899,66
0,65,67%,-41.20276618003845,-1.1098503144457936,4.035304072313011,-1.4020343823358417,-1.8896829830482602,67
0,65,68%,-42.91384953260422,-1.7140925014391541,3.1540682734921575,-1.5953161986544728,-1.7840140564367175,68
0,65,69%,-43.42057603597641,-1.7825020598247647,3.3118333192542195,-1.3725860053673387,-1.6385790323838592,69
0,65,70%,-38.30304670333862,-2.297758849337697,4.972480366006494,-0.7294773813337088,-1.934950241819024,70
0,65,71%,-44.749014496803284,-2.527311112731695,3.659337442368269,-0.41650377586483955,-1.7187735252082348,71
0,65,72%,-45.365478694438934,-2.6645257472991943,3.0999455600976944,-1.0010604038834572,-1.8750266209244728,72
0,65,73%,-44.54021316766739,-2.4265844002366066,3.4366706758737564,-0.8377257399260998,-1.9270462580025196,73
0,65,74%,-43.86488997936249,-2.4843697622418404,3.8006546162068844,-0.6640346348285675,-1.6736475676298141,74
0,65,75%,-37.61241430044174,-1.8895885767415166,5.037322984077036,-0.3512848513200879,-1.3848038194701076,75
0,65,76%,-43.79038858413696,-1.9590074717998505,3.2717757299542427,-1.0269236452877522,-2.316575925797224,76
0,65,77%,-42.71379065513611,-2.4283699290826917,3.729538724757731,-1.0513369934633374,-1.9515118477866054,77
0,65,78%,-43.827888548374176,-2.8521514255553484,3.3338462356477976,-1.000983176752925,-2.6064225677400827,78
0,65,79%,-44.51928597688675,-2.904530707746744,3.744940619915724,-0.6402216590940952,-2.1716709099709988,79
0,65,80%,-38.802451848983765,-2.2265073247253895,4.344146307557821,-0.20889096707105637,-2.440061278641224,80
0,65,81%,-45.43392354249954,-2.611296458169818,3.197907133027911,0.025966117158532143,-2.0197421107441187,81
0,65,82%,-45.35564750432968,-2.6689584888517857,3.1702507250010967,-0.41391415894031525,-2.4866169840097427,82
0,65,83%,-44.385209530591965,-2.1900293733924627,3.187489924952388,-0.29024418629705906,-2.362702703103423,83
0,65,84%,-44.89684796333313,-2.8157848827540874,3.176919609308243,-0.6150491237640381,-2.411270186305046,84
0,65,85%,-39.818784296512604,-2.1934608928859234,4.497903723269701,-0.16362446919083595,-1.573912125080824,85
0,65,86%,-44.42237791419029,-2.217866972088814,3.0091298148036003,-1.2087515406310558,-2.332099784165621,86
0,65,87%,-42.993182599544525,-2.4005257273092866,3.189439362846315,-0.6648072907701135,-2.5450096866115928,87
0,65,88%,-43.15939709544182,-2.3186117578297853,2.9055566508322954,-1.399984983727336,-2.127921523526311,88
0,65,89%,-44.06944486498833,-2.3697913233190775,2.9758653212338686,-0.7356609050184488,-2.2369986455887556,89
0,65,90%,-40.230134814977646,-1.3626248314976692,3.101671162992716,-0.7594382576644421,-2.372820634394884,90
0,65,91%,-46.00952708721161,-2.070525536313653,2.3122985009104013,-0.41710655577480793,-2.258370442315936,91
0,65,92%,-46.47677832841873,-2.0051044169813395,2.310445347800851,-0.7452616188675165,-2.5458693113178015,92
0,65,93%,-45.55808359384537,-1.6023579873144627,2.3814463578164577,-1.0565153174102306,-2.3341031558811665,93
0,65,94%,-45.762259155511856,-2.020945506170392,2.6333562303334475,-1.036400081589818,-2.4221766870468855,94
0,65,95%,-40.41071358323097,-0.6669540200382471,3.728315580636263,-1.2943931221961975,-1.9779475387185812,95
0,65,96%,-45.44700503349304,-1.5708301588892937,2.19326014444232,-1.683519657701254,-2.3919622786343098,96
0,65,97%,-44.09750360250473,-1.5368232280015945,2.716028356924653,-1.4704790525138378,-2.707992311567068,97
0,65,98%,-43.71403411030769,-1.445662410929799,2.335467454046011,-1.96606489084661,-2.616070056334138,98
0,65,99%,-40.99399518966675,-0.10893583111464977,2.987331001088023,-2.2065882738679647,-2.164528841152787,99
0,65,100%,-44.59996199607849,-3.11682116240263,3.593407981097698,-2.1194131150841713,-4.883198879659176,100
1,10,0%,-38.801748752593994,-0.08720943331718445,6.504037529230118,-4.847566157579422,-3.6937734186649323,0
1,10,1%,-42.1180305480957,-0.9028313755989075,5.148271143436432,-5.713525831699371,-3.916735827922821,1
1,10,2%,-46.58815097808838,-1.2561049461364746,3.8597253561019897,-6.459519147872925,-4.775647521018982,2
1,10,3%,-50.694440841674805,-0.6285445690155029,3.1136505603790283,-7.919099807739258,-4.489028453826904,3
1,10,4%,-46.83040809631348,-1.0668811202049255,4.652269423007965,-6.340092957019806,-3.7683778405189514,4
1,10,5%,-43.61695146560669,-0.07858923077583313,4.707121819257736,-5.639028996229172,-4.270308166742325,5
1,10,6%,-45.50751829147339,-0.2971765995025635,4.418668568134308,-6.114637553691864,-3.520417034626007,6
1,10,7%,-43.152475357055664,-0.37019142508506775,4.963291376829147,-5.581577271223068,-4.456768363714218,7
1,10,8%,-42.60037803649902,-0.3778872787952423,4.594008594751358,-5.128444939851761,-3.641634851694107,8
1,10,9%,-45.177635192871094,-0.7957707345485687,4.438905268907547,-6.535911351442337,-3.044511705636978,9
1,10,10%,-39.81047344207764,-0.706066619604826,6.840359400957823,-6.676128763705492,1.1796434111893177,10
1,10,11%,-49.1974310874939,-0.1946980357170105,5.602673292160034,-6.816278576850891,-2.10019314289093,11
1,10,12%,-49.372450828552246,-0.5828011482954025,5.939628556370735,-6.4305915385484695,-3.3541808277368546,12
1,10,13%,-49.976144313812256,-1.067987322807312,5.6215183436870575,-6.351402372121811,-2.89359250664711,13
1,10,14%,-51.39407968521118,-1.4544499963521957,5.941168084740639,-6.059359148144722,-3.536218538880348,14
1,10,15%,-46.668153285980225,-1.07611695677042,7.088921345770359,-5.1374039724469185,-4.034028805792332,15
1,10,16%,-48.739479541778564,-1.3994625210762024,6.459977477788925,-5.833735674619675,-2.8527624309062958,16
1,10,17%,-48.40589952468872,-1.477358229458332,6.671246625483036,-6.814017690718174,-2.936315007507801,17
1,10,18%,-48.658891677856445,-0.8252647072076797,6.229005113244057,-6.605126395821571,-2.665789619088173,18
1,10,19%,-54.9385986328125,-0.44683152437210083,2.5760399103164673,-9.918570280075073,-3.7491820454597473,19
1,10,20%,-43.44897651672363,-0.31583188846707344,7.708234820514917,-4.8558421321213245,-5.289471615105867,20
1,10,21%,-50.86655282974243,-1.2724273204803467,6.197082161903381,-5.967738389968872,-3.6238086819648743,21
1,10,22%,-51.526845932006836,-1.2896650321781635,5.5106129460036755,-6.594951014965773,-4.697794776409864,22
1,10,23%,-49.62646269798279,-0.6499483808875084,5.943733535706997,-5.333190940320492,-4.679572917521,23
1,10,24%,-51.047908782958984,-0.8061923086643219,5.204881012439728,-6.531270921230316,-4.710483402013779,24
1,10,25%,-44.608506709337234,-0.9923706506378949,7.040193278808147,-4.948053399566561,-4.777667004149407,25
1,10,26%,-50.70645713806152,-1.0373725518584251,5.919168435037136,-5.880508325994015,-4.435915984213352,26
1,10,27%,-50.057297229766846,-1.5852007810026407,6.18789335526526,-5.844546252861619,-5.08827961422503,27
1,10,28%,-50.56780958175659,-1.3598039373755455,5.92953909188509,-6.326184280216694,-4.514694757759571,28
1,10,29%,-50.37517166137695,-1.2807560041546822,5.639296717941761,-6.1874904707074165,-4.419373877346516,29
1,10,30%,-47.38931477069855,-0.501546336337924,7.457871859893203,-5.86074217967689,-5.134967794641852,30
1,10,31%,-55.10755157470703,-0.49544550478458405,5.039372771978378,-6.9969572722911835,-3.9328369349241257,31
1,10,32%,-55.09895324707031,-0.5998883433640003,4.355756405740976,-7.1201730109751225,-4.8121523298323154,32
1,10,33%,-51.48699593544006,-0.09678617119789124,4.698038995265961,-6.7116881012916565,-4.461302220821381,33
1,10,34%,-54.4015154838562,-0.3396748583763838,4.8707606960088015,-7.441316055133939,-4.562678413465619,34
1,10,35%,-50.052555322647095,-0.03585091233253479,5.450622286647558,-6.487126547843218,-4.325318466871977,35
1,10,36%,-52.741671085357666,0.2701297905296087,4.812897032126784,-7.482102340087295,-3.857452368363738,36
1,10,37%,-52.07340478897095,-0.21165236830711365,4.94899195432663,-7.046947464346886,-4.2431541085243225,37
1,10,38%,-51.55398738384247,-0.16204209253191948,5.283350359648466,-7.108344804495573,-3.9087676741182804,38
1,10,39%,-52.662400245666504,-0.0013626180589199066,4.929452199488878,-7.195502150803804,-3.9109561629593372,39
1,10,40%,-42.66109186410904,-0.58365080319345,8.88920651562512,-4.901147570461035,-4.416235156357288,40
1,10,41%,-48.62834393978119,-0.037542812526226044,6.820409424602985,-5.092158891260624,-3.6543077155947685,41
1,10,42%,-47.61880284547806,-0.07425891701132059,7.369490589015186,-5.525571937672794,-3.9974100952968,42
1,10,43%,-48.22747778892517,-0.16313233319669962,7.472538477741182,-5.33190546836704,-4.364741361699998,43
1,10,44%,-47.941436648368835,-0.5157510368153453,7.028865044005215,-5.6601029234007,-3.9566786037757993,44
1,10,45%,-44.7275624871254,-0.4435060676187277,7.86488020978868,-5.097448138520122,-3.8198806773871183,45
1,10,46%,-47.28189671039581,-0.503234532661736,7.530620521865785,-5.135440892539918,-3.8466229951009154,46
