VariationID,Anchor,TargetToken,LogProbFullPrompt,Shapley_scene,Shapley_comparative,Shapley_absolute,Shapley_anchor,TargetInt
0,10,0%,-12.859124064445496,-0.8781053274869919,-0.27222321927547455,-1.1039766520261765,-0.7691038101911545,0
0,10,1%,-13.529443502426147,-0.8566336929798126,-0.007143855094909668,-1.1075868010520935,-0.7255692481994629,1
0,10,2%,-14.1129732131958,-0.9541450142860413,0.12323924899101257,-1.5165688693523407,-0.6994061768054962,2
0,10,3%,-15.121326208114624,-1.0808568745851517,-0.055230751633644104,-1.976128801703453,-0.7556867748498917,3
0,10,4%,-15.83391284942627,-1.030484065413475,-0.02951715886592865,-2.1809402257204056,-0.6410018652677536,4
0,10,5%,-13.895276308059692,-1.049050122499466,0.33909276127815247,-1.2270705997943878,-0.3719497621059418,5
0,10,6%,-16.005646228790283,-0.978803277015686,-0.33006203174591064,-2.1127073168754578,-0.2064887285232544,6
0,10,7%,-15.279581546783447,-1.118114396929741,0.21489252150058746,-1.6295440346002579,-0.13467739522457123,7
0,10,8%,-15.22743821144104,-1.2518980950117111,0.22268523275852203,-1.6671531349420547,-0.11481128633022308,8
0,10,9%,-16.035175800323486,-1.1353368908166885,-0.06404022872447968,-2.311090424656868,-0.18343187868595123,9
0,10,10%,-14.230716705322266,-0.9220365583896637,-0.19438451528549194,-2.2291014790534973,0.26023420691490173,10
0,10,11%,-17.154667854309082,-0.9355238974094391,-0.8200868368148804,-1.8731546998023987,-0.6972081065177917,11
0,10,12%,-17.113099336624146,-0.9499631226062775,-0.7534722685813904,-2.0759197473526,-0.27193698287010193,12
0,10,13%,-16.661609172821045,-1.1571587324142456,-0.4037235975265503,-1.6289482712745667,-0.17572784423828125,13
0,10,14%,-17.264610767364502,-1.0339329242706299,-0.6230274438858032,-2.0684435963630676,-0.2136671543121338,14
0,10,15%,-15.525323867797852,-1.113644853234291,-0.4619545489549637,-1.5615270882844925,-0.26645396649837494,15
0,10,16%,-16.706323623657227,-1.0028228610754013,-0.3925649970769882,-1.765891507267952,-0.05203048884868622,16
0,10,17%,-16.408782958984375,-1.004508137702942,-0.2029905617237091,-1.672397404909134,-0.20170274376869202,17
0,10,18%,-17.210307121276855,-1.1454177796840668,-0.15009108185768127,-2.0041533410549164,-0.34153133630752563,18
0,10,19%,-17.056854248046875,-0.9696714580059052,0.029530227184295654,-2.369575262069702,-0.4824993908405304,19
0,10,20%,-14.563057780265808,-1.0247766822576523,-0.20612205564975739,-1.8713254779577255,-0.15455178916454315,20
0,10,21%,-15.772151589393616,-1.0865057557821274,0.11175127327442169,-1.8277678042650223,-0.11984990537166595,21
0,10,22%,-16.462507486343384,-0.9475126713514328,-0.2502414733171463,-2.3602263778448105,-0.13246740400791168,22
0,10,23%,-16.58465886116028,-1.082261249423027,0.132786825299263,-2.0232636779546738,-0.08562976121902466,23
0,10,24%,-17.20156502723694,-1.0084977895021439,-0.1916147917509079,-2.348037287592888,-0.19537879526615143,24
0,10,25%,-15.234523057937622,-0.9942369312047958,-0.23350951075553894,-2.272518277168274,-0.1648429036140442,25
0,10,26%,-16.622918248176575,-0.9481363892555237,-0.027213096618652344,-2.1679464280605316,0.03146398067474365,26
0,10,27%,-16.183656573295593,-0.8887394592165947,0.05074111372232437,-2.244583524763584,-0.07841023057699203,27
0,10,28%,-16.070477962493896,-0.97179214656353,0.4485280364751816,-2.1631643027067184,0.15009275078773499,28
0,10,29%,-16.51689839363098,-0.9970282539725304,0.2947259917855263,-2.5564181581139565,0.03643668442964554,29
0,10,30%,-15.071329593658447,-0.9476395472884178,-0.08534165471792221,-2.528715766966343,-0.5318311378359795,30
0,10,31%,-16.28791916370392,-0.837612695991993,0.10116701573133469,-1.9757293090224266,-0.13243254274129868,31
0,10,32%,-15.890470743179321,-0.7876833155751228,0.30083801597356796,-2.4963511750102043,-0.16420259326696396,32
0,10,33%,-15.72769546508789,-0.8722567483782768,-0.12410224229097366,-2.4695600643754005,-0.13549575954675674,33
0,10,34%,-16.398826956748962,-0.7869653254747391,0.31582511961460114,-2.613376185297966,-0.08308105170726776,34
0,10,35%,-15.064918398857117,-1.011810265481472,0.20000233501195908,-1.923028014600277,-0.10446476191282272,35
0,10,36%,-16.158597826957703,-0.91215430945158,-0.06163250654935837,-2.5431703999638557,0.038348861038684845,36
0,10,37%,-15.891308665275574,-0.9018612280488014,0.3236517980694771,-2.0775323286652565,-0.09869936853647232,37
0,10,38%,-16.489119172096252,-1.0000606179237366,0.22390826046466827,-2.619845762848854,-0.3495698422193527,38
0,10,39%,-16.802387237548828,-1.167379543185234,0.09182818233966827,-2.7884360998868942,-0.34177349507808685,39
0,10,40%,-14.999504089355469,-1.1247611343860626,-0.11312134563922882,-2.650681883096695,-0.3803442120552063,40
0,10,41%,-15.68914246559143,-0.9946910291910172,0.11061795055866241,-2.120690807700157,-0.15150339901447296,41
0,10,42%,-16.0560702085495,-0.8001435324549675,0.11321453005075455,-2.6782588735222816,-0.1857277974486351,42
0,10,43%,-16.393967032432556,-0.8973821476101875,-0.1316182091832161,-2.354274831712246,-0.07558462768793106,43
0,10,44%,-16.360644102096558,-0.8661124631762505,-0.15050163120031357,-2.0010028406977654,-0.28018689900636673,44
