VariationID,Anchor1,EV1,EV1_std,CI1_lower,CI1_upper,Anchor2,EV2,EV2_std,CI2_lower,CI2_upper,LogProbMean1,LogProbMean2,t_LogProb,p_LogProb,sig_LogProb,W_LogProb,p_Wilcoxon,sig_Wilcoxon,p_Permutation,sig_Permutation,ShapleyMean1,ShapleyStd1,ShapleyCI1_lower,ShapleyCI1_upper,ShapleyMean2,ShapleyStd2,ShapleyCI2_lower,ShapleyCI2_upper,t_ShapleyAnchor,p_ShapleyAnchor,sig_ShapleyAnchor,Anchoring_EV,Anchoring_ShapleyMean,ShapleyBias,t_EV,p_EV,sig_EV
0,10,32.054916570978165,3.1190263551346926,25.99,38.29024999999999,65,42.50215258493889,3.266617189610177,36.0195,48.97,-14.628560390212748,-14.050457277510425,-9.706400399107775,4.359904331941133e-16,***,484.0,1.388013744303172e-12,***,9.999000099990002e-05,***,-0.35133108142578956,0.3024039919402976,-0.41030811224170693,-0.2923540506098722,-0.7011534909505656,0.5869176839746548,-0.8156184558873177,-0.5866885260138134,7.550723776088527,2.07403867807233e-11,***,1,0,0,,,
1,15,44.29715808060351,3.303545990117553,37.66,50.70074999999999,70,54.86532774244973,3.365224899203684,48.08975,61.41,-13.62781067089279,-13.639015228736518,0.20918845794858498,0.834726670581335,,2554.0,0.9419380642719792,,0.8365163483651635,,-0.478001691511657,0.3922955480585074,-0.5545100288465739,-0.4014933541767401,-0.6834844291800319,0.40324376407334206,-0.7621279674067866,-0.6048408909532773,6.701421121837689,1.2343529410058256e-09,***,1,0,0,,,
2,20,47.363494049203666,3.642774534178772,40.04,54.41049999999999,75,51.93930411799409,3.6903216187825705,44.60975,59.08,-14.243497626026079,-14.232942146239894,-0.31881155218941926,0.7505343674585171,,2394.0,0.5386497824841083,,0.7496250374962504,,-1.109036071244443,0.29938643095452583,-1.1674245953210647,-1.0506475471678212,-1.4576313256627262,0.4275217838513623,-1.5410097402759024,-1.37425291104955,11.843999657798117,9.523996780220305e-21,***,1,0,0,,,
3,25,45.917800946614,3.449326834951838,39.0395,52.69,80,50.23984634028111,3.534855996782273,43.16,57.100249999999996,-14.061996073858573,-13.869384168398263,-5.347294844277478,5.656646154232199e-07,***,1201.0,3.2193233867505743e-06,***,9.999000099990002e-05,***,-0.4754256542476982,0.37441834716362055,-0.5484474495521506,-0.4024038589432458,-0.44030492721438996,0.29848409665347103,-0.49851747147825154,-0.3820923829505284,-1.5952943015754302,0.11380212749270259,,1,1,0,,,
4,30,41.490441793091136,2.667411453883495,36.14,46.740249999999996,85,50.40340887670617,3.00333995777774,44.399499999999996,56.19024999999999,-13.987140193434044,-13.884695861599234,-1.5275040083981948,0.12979265260843034,,2090.0,0.10003218434758346,,0.1277872212778722,,-0.6191708410140311,0.3624778223412714,-0.6898639081297864,-0.5484777738982758,-1.0198872366016454,0.5089866503020805,-1.1191535232903567,-0.920620949912934,8.147843598148441,1.0918398109033797e-12,***,1,0,0,,,
5,35,55.0316751157344,3.5076318911728457,47.89975,61.87074999999999,90,61.43232188775604,3.7286239204902514,53.96,68.451,-13.954537227897362,-14.045379743717685,1.993386434611154,0.04894314254985109,**,2025.0,0.06219626317659253,*,0.051994800519948,*,-0.5061497381418059,0.49243469001017764,-0.602187940882498,-0.41011153540111367,-0.5970720927977916,0.5072314416984811,-0.6959960659104201,-0.49814811968516315,2.1072866810845983,0.037594085539373066,**,1,0,0,,,
